Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
7/31/23 15:11,1.69E+12,6902473,7/31/23,15:11:26,FO,269,280,465,0,0.398,0,-,0.84,-,-,-,-,-,-,280,465,0.398,-,-,-,-,20230731-CARP-008,20230731-CARP-008-A
7/31/23 15:11,1.69E+12,6909555,7/31/23,15:11:34,FO,270,3,5,0,-,-,-,0.84,-,-,-,-,-,-,3,5,-,-,-,-,-,NA,NA
7/31/23 15:11,1.69E+12,6913484,7/31/23,15:11:37,FO,271,3,6,0,-,-,-,0.84,-,-,-,-,-,-,3,6,-,-,-,-,-,NA,NA
7/31/23 15:12,1.69E+12,6946356,7/31/23,15:12:10,FO,272,181,303,0,0.403,0,-,0.84,-,-,-,-,-,-,181,303,0.403,-,-,-,-,20230731-CARP-008,20230731-CARP-008-B
7/31/23 15:12,1.69E+12,6957392,7/31/23,15:12:21,FO,273,225,410,0,0.451,0,-,0.84,-,-,-,-,-,-,225,410,0.451,-,-,-,-,20230731-CARP-008,20230731-CARP-008-B
7/31/23 15:12,1.69E+12,6967718,7/31/23,15:12:32,FO,274,299,517,0,0.422,0,-,0.84,-,-,-,-,-,-,299,517,0.422,-,-,-,-,20230731-CARP-008,20230731-CARP-008-B
7/31/23 15:12,1.69E+12,6984616,7/31/23,15:12:49,FO,275,294,498,0,0.41,0,-,0.84,-,-,-,-,-,-,294,498,0.41,-,-,-,-,20230731-CARP-008,20230731-CARP-008-B
7/31/23 15:13,1.69E+12,7006573,7/31/23,15:13:11,FO,276,215,309,0,0.304,0,-,0.84,-,-,-,-,-,-,215,309,0.304,-,-,-,-,20230731-CARP-008,20230731-CARP-008-B
7/31/23 15:13,1.69E+12,7017266,7/31/23,15:13:21,FO,277,0,5,0,-,-,-,0.84,-,-,-,-,-,-,0,5,-,-,-,-,-,NA,NA
7/31/23 15:13,1.69E+12,7021128,7/31/23,15:13:25,FO,278,1,6,0,-,-,-,0.84,-,-,-,-,-,-,1,6,-,-,-,-,-,NA,NA
7/31/23 15:13,1.69E+12,7040875,7/31/23,15:13:45,FO,279,256,540,0,0.526,0,-,0.84,-,-,-,-,-,-,256,540,0.526,-,-,-,-,20230731-CARP-008,20230731-CARP-008-C
7/31/23 15:14,1.69E+12,7056084,7/31/23,15:14:00,FO,280,277,494,0,0.439,0,-,0.84,-,-,-,-,-,-,277,494,0.439,-,-,-,-,20230731-CARP-008,20230731-CARP-008-C
7/31/23 15:14,1.69E+12,7067451,7/31/23,15:14:11,FO,281,137,218,0,0.372,0,-,0.84,-,-,-,-,-,-,137,218,0.372,-,-,-,-,20230731-CARP-008,20230731-CARP-008-C
7/31/23 15:14,1.69E+12,7076467,7/31/23,15:14:20,FO,282,316,471,0,0.329,0,-,0.84,-,-,-,-,-,-,316,471,0.329,-,-,-,-,20230731-CARP-008,20230731-CARP-008-C
7/31/23 15:14,1.69E+12,7090967,7/31/23,15:14:35,FO,283,176,308,0,0.429,0,-,0.84,-,-,-,-,-,-,176,308,0.429,-,-,-,-,20230731-CARP-008,20230731-CARP-008-C
7/31/23 15:14,1.69E+12,7105001,7/31/23,15:14:49,FO,284,281,502,0,0.44,0,-,0.84,-,-,-,-,-,-,281,502,0.44,-,-,-,-,20230731-CARP-008,20230731-CARP-008-C
7/31/23 15:15,1.69E+12,7117401,7/31/23,15:15:01,FO,285,295,590,0,0.5,0,-,0.84,-,-,-,-,-,-,295,590,0.5,-,-,-,-,20230731-CARP-008,20230731-CARP-008-C
7/31/23 15:15,1.69E+12,7124161,7/31/23,15:15:08,FO,286,3,5,0,-,-,-,0.84,-,-,-,-,-,-,3,5,-,-,-,-,-,NA,NA
7/31/23 15:15,1.69E+12,7128202,7/31/23,15:15:12,FO,287,4,4,0,-,-,-,0.84,-,-,-,-,-,-,4,4,-,-,-,-,-,NA,NA
7/31/23 15:15,1.69E+12,7163659,7/31/23,15:15:48,FO,288,145,275,0,0.473,0,-,0.84,-,-,-,-,-,-,145,275,0.473,-,-,-,-,20230731-CARP-008,20230731-CARP-008-D
7/31/23 15:16,1.69E+12,7178753,7/31/23,15:16:03,FO,289,288,496,0,0.419,0,-,0.84,-,-,-,-,-,-,288,496,0.419,-,-,-,-,20230731-CARP-008,20230731-CARP-008-D
7/31/23 15:16,1.69E+12,7188755,7/31/23,15:16:13,FO,290,292,471,0,0.38,0,-,0.84,-,-,-,-,-,-,292,471,0.38,-,-,-,-,20230731-CARP-008,20230731-CARP-008-D
7/31/23 15:16,1.69E+12,7206696,7/31/23,15:16:31,FO,291,207,363,0,0.43,0,-,0.84,-,-,-,-,-,-,207,363,0.43,-,-,-,-,20230731-CARP-008,20230731-CARP-008-D
7/31/23 15:16,1.69E+12,7215611,7/31/23,15:16:40,FO,292,327,484,0,0.324,0,-,0.84,-,-,-,-,-,-,327,484,0.324,-,-,-,-,20230731-CARP-008,20230731-CARP-008-D
7/31/23 15:16,1.69E+12,7224694,7/31/23,15:16:49,FO,293,274,467,0,0.413,0,-,0.84,-,-,-,-,-,-,274,467,0.413,-,-,-,-,20230731-CARP-008,20230731-CARP-008-D
7/31/23 15:16,1.69E+12,7231185,7/31/23,15:16:55,FO,294,1,3,0,-,-,-,0.84,-,-,-,-,-,-,1,3,-,-,-,-,-,NA,NA
7/31/23 15:17,1.69E+12,7235654,7/31/23,15:17:00,FO,295,0,4,0,-,-,-,0.84,-,-,-,-,-,-,0,4,-,-,-,-,-,NA,NA
7/31/23 15:24,1.69E+12,7661786,7/31/23,15:24:06,FO,296,82,321,0,0.745,0,-,0.84,-,-,-,-,-,-,82,321,0.745,-,-,-,-,20230731-CARP-009,20230731-CARP-009-A
7/31/23 15:24,1.69E+12,7673418,7/31/23,15:24:17,FO,297,166,600,0,0.723,0,-,0.84,-,-,-,-,-,-,166,600,0.723,-,-,-,-,20230731-CARP-009,20230731-CARP-009-A
7/31/23 15:24,1.69E+12,7685123,7/31/23,15:24:29,FO,298,170,653,0,0.74,0,-,0.84,-,-,-,-,-,-,170,653,0.74,-,-,-,-,20230731-CARP-009,20230731-CARP-009-A
7/31/23 15:24,1.69E+12,7695411,7/31/23,15:24:39,FO,299,160,601,0,0.734,0,-,0.84,-,-,-,-,-,-,160,601,0.734,-,-,-,-,20230731-CARP-009,20230731-CARP-009-A
7/31/23 15:24,1.69E+12,7707563,7/31/23,15:24:52,FO,300,179,642,0,0.721,0,-,0.84,-,-,-,-,-,-,179,642,0.721,-,-,-,-,20230731-CARP-009,20230731-CARP-009-A
7/31/23 15:25,1.69E+12,7717164,7/31/23,15:25:01,FO,301,191,623,0,0.693,0,-,0.84,-,-,-,-,-,-,191,623,0.693,-,-,-,-,20230731-CARP-009,20230731-CARP-009-A
7/31/23 15:25,1.69E+12,7726615,7/31/23,15:25:11,FO,302,214,635,0,0.663,0,-,0.84,-,-,-,-,-,-,214,635,0.663,-,-,-,-,20230731-CARP-009,20230731-CARP-009-A
7/31/23 15:25,1.69E+12,7736167,7/31/23,15:25:20,FO,303,246,762,0,0.677,0,-,0.84,-,-,-,-,-,-,246,762,0.677,-,-,-,-,20230731-CARP-009,20230731-CARP-009-A
7/31/23 15:25,1.69E+12,7745694,7/31/23,15:25:30,FO,304,227,750,0,0.697,0,-,0.84,-,-,-,-,-,-,227,750,0.697,-,-,-,-,20230731-CARP-009,20230731-CARP-009-A
7/31/23 15:25,1.69E+12,7758775,7/31/23,15:25:43,FO,305,212,691,0,0.693,0,-,0.84,-,-,-,-,-,-,212,691,0.693,-,-,-,-,20230731-CARP-009,20230731-CARP-009-A
7/31/23 15:25,1.69E+12,7767918,7/31/23,15:25:52,FO,306,0,7,0,-,-,-,0.84,-,-,-,-,-,-,0,7,-,-,-,-,-,NA,NA
7/31/23 15:25,1.69E+12,7772022,7/31/23,15:25:56,FO,307,4,7,0,-,-,-,0.84,-,-,-,-,-,-,4,7,-,-,-,-,-,NA,NA
7/31/23 15:26,1.69E+12,7790366,7/31/23,15:26:14,FO,308,222,756,0,0.706,0,-,0.84,-,-,-,-,-,-,222,756,0.706,-,-,-,-,20230731-CARP-009,20230731-CARP-009-B
7/31/23 15:26,1.69E+12,7818803,7/31/23,15:26:43,FO,309,216,781,0,0.723,0,-,0.84,-,-,-,-,-,-,216,781,0.723,-,-,-,-,20230731-CARP-009,20230731-CARP-009-B
7/31/23 15:27,1.69E+12,7841357,7/31/23,15:27:05,FO,310,182,657,0,0.723,0,-,0.84,-,-,-,-,-,-,182,657,0.723,-,-,-,-,20230731-CARP-009,20230731-CARP-009-B
7/31/23 15:27,1.69E+12,7850830,7/31/23,15:27:15,FO,311,186,682,0,0.727,0,-,0.84,-,-,-,-,-,-,186,682,0.727,-,-,-,-,20230731-CARP-009,20230731-CARP-009-B
7/31/23 15:27,1.69E+12,7862305,7/31/23,15:27:26,FO,312,181,612,0,0.704,0,-,0.84,-,-,-,-,-,-,181,612,0.704,-,-,-,-,20230731-CARP-009,20230731-CARP-009-B
7/31/23 15:27,1.69E+12,7872757,7/31/23,15:27:37,FO,313,160,529,0,0.698,0,-,0.84,-,-,-,-,-,-,160,529,0.698,-,-,-,-,20230731-CARP-009,20230731-CARP-009-B
7/31/23 15:27,1.69E+12,7884430,7/31/23,15:27:48,FO,314,225,751,0,0.7,0,-,0.84,-,-,-,-,-,-,225,751,0.7,-,-,-,-,20230731-CARP-009,20230731-CARP-009-B
7/31/23 15:28,1.69E+12,7895151,7/31/23,15:27:59,FO,315,215,753,0,0.714,0,-,0.84,-,-,-,-,-,-,215,753,0.714,-,-,-,-,20230731-CARP-009,20230731-CARP-009-B
7/31/23 15:28,1.69E+12,7909112,7/31/23,15:28:13,FO,316,199,671,0,0.703,0,-,0.84,-,-,-,-,-,-,199,671,0.703,-,-,-,-,20230731-CARP-009,20230731-CARP-009-B
7/31/23 15:28,1.69E+12,7920082,7/31/23,15:28:24,FO,317,193,608,0,0.683,0,-,0.84,-,-,-,-,-,-,193,608,0.683,-,-,-,-,20230731-CARP-009,20230731-CARP-009-B
7/31/23 15:28,1.69E+12,7925395,7/31/23,15:28:29,FO,318,3,4,0,-,-,-,0.84,-,-,-,-,-,-,3,4,-,-,-,-,-,NA,NA
7/31/23 15:28,1.69E+12,7929445,7/31/23,15:28:33,FO,319,5,5,0,-,-,-,0.84,-,-,-,-,-,-,5,5,-,-,-,-,-,NA,NA
7/31/23 15:29,1.69E+12,7958472,7/31/23,15:29:02,FO,320,194,710,0,0.727,0,-,0.84,-,-,-,-,-,-,194,710,0.727,-,-,-,-,20230731-CARP-009,20230731-CARP-009-C
7/31/23 15:29,1.69E+12,7968969,7/31/23,15:29:13,FO,321,76,257,0,0.704,0,-,0.84,-,-,-,-,-,-,76,257,0.704,-,-,-,-,20230731-CARP-009,20230731-CARP-009-C
7/31/23 15:29,1.69E+12,7981240,7/31/23,15:29:25,FO,322,130,425,0,0.694,0,-,0.84,-,-,-,-,-,-,130,425,0.694,-,-,-,-,20230731-CARP-009,20230731-CARP-009-C
7/31/23 15:29,1.69E+12,7993547,7/31/23,15:29:38,FO,323,159,563,0,0.718,0,-,0.84,-,-,-,-,-,-,159,563,0.718,-,-,-,-,20230731-CARP-009,20230731-CARP-009-C
7/31/23 15:29,1.69E+12,8002245,7/31/23,15:29:46,FO,324,177,673,0,0.737,0,-,0.84,-,-,-,-,-,-,177,673,0.737,-,-,-,-,20230731-CARP-009,20230731-CARP-009-C
7/31/23 15:29,1.69E+12,8012345,7/31/23,15:29:56,FO,325,220,761,0,0.711,0,-,0.84,-,-,-,-,-,-,220,761,0.711,-,-,-,-,20230731-CARP-009,20230731-CARP-009-C
7/31/23 15:30,1.69E+12,8021032,7/31/23,15:30:05,FO,326,218,779,0,0.72,0,-,0.84,-,-,-,-,-,-,218,779,0.72,-,-,-,-,20230731-CARP-009,20230731-CARP-009-C
7/31/23 15:30,1.69E+12,8030747,7/31/23,15:30:15,FO,327,213,780,0,0.727,0,-,0.84,-,-,-,-,-,-,213,780,0.727,-,-,-,-,20230731-CARP-009,20230731-CARP-009-C
7/31/23 15:30,1.69E+12,8041219,7/31/23,15:30:25,FO,328,263,809,0,0.675,0,-,0.84,-,-,-,-,-,-,263,809,0.675,-,-,-,-,20230731-CARP-009,20230731-CARP-009-C
7/31/23 15:30,1.69E+12,8052726,7/31/23,15:30:37,FO,329,203,772,0,0.737,0,-,0.84,-,-,-,-,-,-,203,772,0.737,-,-,-,-,20230731-CARP-009,20230731-CARP-009-C
7/31/23 15:30,1.69E+12,8060476,7/31/23,15:30:44,FO,330,5,7,0,-,-,-,0.84,-,-,-,-,-,-,5,7,-,-,-,-,-,NA,NA
7/31/23 15:30,1.69E+12,8064036,7/31/23,15:30:48,FO,331,2,7,0,-,-,-,0.84,-,-,-,-,-,-,2,7,-,-,-,-,-,NA,NA
7/31/23 15:39,1.69E+12,8579908,7/31/23,15:39:24,FO,332,171,583,0,0.707,0,-,0.84,-,-,-,-,-,-,171,583,0.707,-,-,-,-,20230731-CARP-010,20230731-CARP-010-A
7/31/23 15:39,1.69E+12,8592573,7/31/23,15:39:37,FO,333,203,774,0,0.738,0,-,0.84,-,-,-,-,-,-,203,774,0.738,-,-,-,-,20230731-CARP-010,20230731-CARP-010-A
7/31/23 15:39,1.69E+12,8605300,7/31/23,15:39:49,FO,334,204,736,0,0.723,0,-,0.84,-,-,-,-,-,-,204,736,0.723,-,-,-,-,20230731-CARP-010,20230731-CARP-010-A
7/31/23 15:40,1.69E+12,8618290,7/31/23,15:40:02,FO,335,181,654,0,0.723,0,-,0.84,-,-,-,-,-,-,181,654,0.723,-,-,-,-,20230731-CARP-010,20230731-CARP-010-A
7/31/23 15:40,1.69E+12,8644063,7/31/23,15:40:28,FO,336,186,715,0,0.74,0,-,0.84,-,-,-,-,-,-,186,715,0.74,-,-,-,-,20230731-CARP-010,20230731-CARP-010-A
7/31/23 15:40,1.69E+12,8655198,7/31/23,15:40:39,FO,337,202,772,0,0.738,0,-,0.84,-,-,-,-,-,-,202,772,0.738,-,-,-,-,20230731-CARP-010,20230731-CARP-010-A
7/31/23 15:40,1.69E+12,8666353,7/31/23,15:40:50,FO,338,175,665,0,0.737,0,-,0.84,-,-,-,-,-,-,175,665,0.737,-,-,-,-,20230731-CARP-010,20230731-CARP-010-A
7/31/23 15:41,1.69E+12,8675467,7/31/23,15:40:59,FO,339,180,678,0,0.735,0,-,0.84,-,-,-,-,-,-,180,678,0.735,-,-,-,-,20230731-CARP-010,20230731-CARP-010-A
7/31/23 15:41,1.69E+12,8685293,7/31/23,15:41:09,FO,340,193,753,0,0.744,0,-,0.84,-,-,-,-,-,-,193,753,0.744,-,-,-,-,20230731-CARP-010,20230731-CARP-010-A
7/31/23 15:41,1.69E+12,8696928,7/31/23,15:41:21,FO,341,175,668,0,0.738,0,-,0.84,-,-,-,-,-,-,175,668,0.738,-,-,-,-,20230731-CARP-010,20230731-CARP-010-A
7/31/23 15:41,1.69E+12,8702341,7/31/23,15:41:26,FO,342,0,5,0,-,-,-,0.84,-,-,-,-,-,-,0,5,-,-,-,-,-,NA,NA
7/31/23 15:41,1.69E+12,8706475,7/31/23,15:41:30,FO,343,2,5,0,-,-,-,0.84,-,-,-,-,-,-,2,5,-,-,-,-,-,NA,NA
7/31/23 15:41,1.69E+12,8729178,7/31/23,15:41:53,FO,344,196,676,0,0.71,0,-,0.84,-,-,-,-,-,-,196,676,0.71,-,-,-,-,20230731-CARP-010,20230731-CARP-010-B
7/31/23 15:42,1.69E+12,8739624,7/31/23,15:42:04,FO,345,199,634,0,0.686,0,-,0.84,-,-,-,-,-,-,199,634,0.686,-,-,-,-,20230731-CARP-010,20230731-CARP-010-B
7/31/23 15:42,1.69E+12,8749491,7/31/23,15:42:13,FO,346,177,617,0,0.713,0,-,0.84,-,-,-,-,-,-,177,617,0.713,-,-,-,-,20230731-CARP-010,20230731-CARP-010-B
7/31/23 15:42,1.69E+12,8760736,7/31/23,15:42:25,FO,347,240,781,0,0.693,0,-,0.84,-,-,-,-,-,-,240,781,0.693,-,-,-,-,20230731-CARP-010,20230731-CARP-010-B
7/31/23 15:42,1.69E+12,8770791,7/31/23,15:42:35,FO,348,193,619,0,0.688,0,-,0.84,-,-,-,-,-,-,193,619,0.688,-,-,-,-,20230731-CARP-010,20230731-CARP-010-B
7/31/23 15:42,1.69E+12,8781537,7/31/23,15:42:46,FO,349,217,660,0,0.671,0,-,0.84,-,-,-,-,-,-,217,660,0.671,-,-,-,-,20230731-CARP-010,20230731-CARP-010-B
7/31/23 15:43,1.69E+12,8795361,7/31/23,15:42:59,FO,350,182,666,0,0.727,0,-,0.84,-,-,-,-,-,-,182,666,0.727,-,-,-,-,20230731-CARP-010,20230731-CARP-010-B
7/31/23 15:43,1.69E+12,8807415,7/31/23,15:43:11,FO,351,177,646,0,0.726,0,-,0.84,-,-,-,-,-,-,177,646,0.726,-,-,-,-,20230731-CARP-010,20230731-CARP-010-B
7/31/23 15:43,1.69E+12,8819445,7/31/23,15:43:23,FO,352,209,680,0,0.693,0,-,0.84,-,-,-,-,-,-,209,680,0.693,-,-,-,-,20230731-CARP-010,20230731-CARP-010-B
7/31/23 15:43,1.69E+12,8830197,7/31/23,15:43:34,FO,353,181,710,0,0.745,0,-,0.84,-,-,-,-,-,-,181,710,0.745,-,-,-,-,20230731-CARP-010,20230731-CARP-010-B
7/31/23 15:43,1.69E+12,8838217,7/31/23,15:43:42,FO,354,1,6,0,-,-,-,0.84,-,-,-,-,-,-,1,6,-,-,-,-,-,NA,NA
7/31/23 15:43,1.69E+12,8841913,7/31/23,15:43:46,FO,355,2,5,0,-,-,-,0.84,-,-,-,-,-,-,2,5,-,-,-,-,-,NA,NA
7/31/23 15:50,1.69E+12,9272148,7/31/23,15:50:56,FO,356,208,612,0,0.66,0,-,0.84,-,-,-,-,-,-,208,612,0.66,-,-,-,-,20230731-CARP-011,20230731-CARP-011-A
7/31/23 15:51,1.69E+12,9284409,7/31/23,15:51:08,FO,357,215,608,0,0.646,0,-,0.84,-,-,-,-,-,-,215,608,0.646,-,-,-,-,20230731-CARP-011,20230731-CARP-011-A
7/31/23 15:51,1.69E+12,9296486,7/31/23,15:51:20,FO,358,218,594,0,0.633,0,-,0.84,-,-,-,-,-,-,218,594,0.633,-,-,-,-,20230731-CARP-011,20230731-CARP-011-A
7/31/23 15:51,1.69E+12,9306442,7/31/23,15:51:30,FO,359,232,705,0,0.671,0,-,0.84,-,-,-,-,-,-,232,705,0.671,-,-,-,-,20230731-CARP-011,20230731-CARP-011-A
7/31/23 15:51,1.69E+12,9318510,7/31/23,15:51:42,FO,360,240,642,0,0.626,0,-,0.84,-,-,-,-,-,-,240,642,0.626,-,-,-,-,20230731-CARP-011,20230731-CARP-011-A
7/31/23 15:51,1.69E+12,9328531,7/31/23,15:51:53,FO,361,233,690,0,0.662,0,-,0.84,-,-,-,-,-,-,233,690,0.662,-,-,-,-,20230731-CARP-011,20230731-CARP-011-A
7/31/23 15:52,1.69E+12,9343703,7/31/23,15:52:08,FO,362,217,619,0,0.649,0,-,0.84,-,-,-,-,-,-,217,619,0.649,-,-,-,-,20230731-CARP-011,20230731-CARP-011-A
7/31/23 15:52,1.69E+12,9360465,7/31/23,15:52:24,FO,363,234,709,0,0.67,0,-,0.84,-,-,-,-,-,-,234,709,0.67,-,-,-,-,20230731-CARP-011,20230731-CARP-011-A
7/31/23 15:52,1.69E+12,9371611,7/31/23,15:52:36,FO,364,239,689,0,0.653,0,-,0.84,-,-,-,-,-,-,239,689,0.653,-,-,-,-,20230731-CARP-011,20230731-CARP-011-A
7/31/23 15:52,1.69E+12,9382087,7/31/23,15:52:46,FO,365,226,760,0,0.703,0,-,0.84,-,-,-,-,-,-,226,760,0.703,-,-,-,-,20230731-CARP-011,20230731-CARP-011-A
7/31/23 15:52,1.69E+12,9387189,7/31/23,15:52:51,FO,366,1,5,0,-,-,-,0.84,-,-,-,-,-,-,1,5,-,-,-,-,-,NA,NA
7/31/23 15:52,1.69E+12,9391226,7/31/23,15:52:55,FO,367,3,5,0,-,-,-,0.84,-,-,-,-,-,-,3,5,-,-,-,-,-,NA,NA
7/31/23 15:53,1.69E+12,9432913,7/31/23,15:53:37,FO,368,153,467,0,0.672,0,-,0.84,-,-,-,-,-,-,153,467,0.672,-,-,-,-,20230731-CARP-011,20230731-CARP-011-B
7/31/23 15:53,1.69E+12,9447567,7/31/23,15:53:52,FO,369,216,616,0,0.649,0,-,0.84,-,-,-,-,-,-,216,616,0.649,-,-,-,-,20230731-CARP-011,20230731-CARP-011-B
7/31/23 15:54,1.69E+12,9457577,7/31/23,15:54:02,FO,370,216,629,0,0.657,0,-,0.84,-,-,-,-,-,-,216,629,0.657,-,-,-,-,20230731-CARP-011,20230731-CARP-011-B
7/31/23 15:54,1.69E+12,9468710,7/31/23,15:54:13,FO,371,206,572,0,0.64,0,-,0.84,-,-,-,-,-,-,206,572,0.64,-,-,-,-,20230731-CARP-011,20230731-CARP-011-B
7/31/23 15:54,1.69E+12,9484204,7/31/23,15:54:28,FO,372,218,660,0,0.67,0,-,0.84,-,-,-,-,-,-,218,660,0.67,-,-,-,-,20230731-CARP-011,20230731-CARP-011-B
7/31/23 15:54,1.69E+12,9495272,7/31/23,15:54:39,FO,373,205,590,0,0.653,0,-,0.84,-,-,-,-,-,-,205,590,0.653,-,-,-,-,20230731-CARP-011,20230731-CARP-011-B
7/31/23 15:54,1.69E+12,9505831,7/31/23,15:54:50,FO,374,209,649,0,0.678,0,-,0.84,-,-,-,-,-,-,209,649,0.678,-,-,-,-,20230731-CARP-011,20230731-CARP-011-B
7/31/23 15:55,1.69E+12,9518091,7/31/23,15:55:02,FO,375,225,689,0,0.673,0,-,0.84,-,-,-,-,-,-,225,689,0.673,-,-,-,-,20230731-CARP-011,20230731-CARP-011-B
7/31/23 15:55,1.69E+12,9529488,7/31/23,15:55:13,FO,376,232,750,0,0.691,0,-,0.84,-,-,-,-,-,-,232,750,0.691,-,-,-,-,20230731-CARP-011,20230731-CARP-011-B
7/31/23 15:55,1.69E+12,9538384,7/31/23,15:55:22,FO,377,217,758,0,0.714,0,-,0.84,-,-,-,-,-,-,217,758,0.714,-,-,-,-,20230731-CARP-011,20230731-CARP-011-B
7/31/23 15:55,1.69E+12,9543744,7/31/23,15:55:28,FO,378,4,6,0,-,-,-,0.84,-,-,-,-,-,-,4,6,-,-,-,-,-,NA,NA
7/31/23 15:55,1.69E+12,9547153,7/31/23,15:55:31,FO,379,8,8,0,-,-,-,0.84,-,-,-,-,-,-,8,8,-,-,-,-,-,NA,NA
7/31/23 15:56,1.69E+12,9594429,7/31/23,15:56:18,FO,380,229,695,0,0.671,0,-,0.84,-,-,-,-,-,-,229,695,0.671,-,-,-,-,20230731-CARP-011,20230731-CARP-011-C
7/31/23 15:56,1.69E+12,9603165,7/31/23,15:56:27,FO,381,26,64,0,0.594,0,-,0.84,-,-,-,-,-,-,26,64,0.594,-,-,-,-,20230731-CARP-011,20230731-CARP-011-C
7/31/23 15:56,1.69E+12,9614702,7/31/23,15:56:39,FO,382,217,669,0,0.676,0,-,0.84,-,-,-,-,-,-,217,669,0.676,-,-,-,-,20230731-CARP-011,20230731-CARP-011-C
7/31/23 15:56,1.69E+12,9624979,7/31/23,15:56:49,FO,383,203,642,0,0.684,0,-,0.84,-,-,-,-,-,-,203,642,0.684,-,-,-,-,20230731-CARP-011,20230731-CARP-011-C
7/31/23 15:56,1.69E+12,9634794,7/31/23,15:56:59,FO,384,249,797,0,0.688,0,-,0.84,-,-,-,-,-,-,249,797,0.688,-,-,-,-,20230731-CARP-011,20230731-CARP-011-C
7/31/23 15:57,1.69E+12,9643319,7/31/23,15:57:07,FO,385,203,618,0,0.672,0,-,0.84,-,-,-,-,-,-,203,618,0.672,-,-,-,-,20230731-CARP-011,20230731-CARP-011-C
7/31/23 15:57,1.69E+12,9658442,7/31/23,15:57:22,FO,386,190,633,0,0.7,0,-,0.84,-,-,-,-,-,-,190,633,0.7,-,-,-,-,20230731-CARP-011,20230731-CARP-011-C
7/31/23 15:57,1.69E+12,9668893,7/31/23,15:57:33,FO,387,10,32,0,-,-,-,0.84,-,-,-,-,-,-,10,32,0.688,-,-,-,-,20230731-CARP-011,20230731-CARP-011-C
7/31/23 15:57,1.69E+12,9677616,7/31/23,15:57:42,FO,388,251,790,0,0.682,0,-,0.84,-,-,-,-,-,-,251,790,0.682,-,-,-,-,20230731-CARP-011,20230731-CARP-011-C
7/31/23 15:57,1.69E+12,9694150,7/31/23,15:57:58,FO,389,228,729,0,0.687,0,-,0.84,-,-,-,-,-,-,228,729,0.687,-,-,-,-,20230731-CARP-011,20230731-CARP-011-C
7/31/23 15:58,1.69E+12,9706884,7/31/23,15:58:11,FO,390,1,7,0,-,-,-,0.84,-,-,-,-,-,-,1,7,-,-,-,-,-,NA,NA
7/31/23 15:58,1.69E+12,9710799,7/31/23,15:58:15,FO,391,1,6,0,-,-,-,0.84,-,-,-,-,-,-,1,6,-,-,-,-,-,NA,NA
7/31/23 16:03,1.69E+12,10031760,7/31/23,16:03:36,FO,392,231,699,0,0.67,0,-,0.84,-,-,-,-,-,-,231,699,0.67,-,-,-,-,20230731-CARP-011,20230731-CARP-011-D
7/31/23 16:03,1.69E+12,10044618,7/31/23,16:03:49,FO,393,250,717,0,0.651,0,-,0.84,-,-,-,-,-,-,250,717,0.651,-,-,-,-,20230731-CARP-011,20230731-CARP-011-D
7/31/23 16:04,1.69E+12,10055699,7/31/23,16:04:00,FO,394,216,690,0,0.687,0,-,0.84,-,-,-,-,-,-,216,690,0.687,-,-,-,-,20230731-CARP-011,20230731-CARP-011-D
7/31/23 16:04,1.69E+12,10069648,7/31/23,16:04:14,FO,395,224,654,0,0.657,0,-,0.84,-,-,-,-,-,-,224,654,0.657,-,-,-,-,20230731-CARP-011,20230731-CARP-011-D
7/31/23 16:04,1.69E+12,10085774,7/31/23,16:04:30,FO,396,239,690,0,0.654,0,-,0.84,-,-,-,-,-,-,239,690,0.654,-,-,-,-,20230731-CARP-011,20230731-CARP-011-D
7/31/23 16:04,1.69E+12,10094702,7/31/23,16:04:39,FO,397,258,781,0,0.67,0,-,0.84,-,-,-,-,-,-,258,781,0.67,-,-,-,-,20230731-CARP-011,20230731-CARP-011-D
7/31/23 16:04,1.69E+12,10104055,7/31/23,16:04:48,FO,398,241,772,0,0.688,0,-,0.84,-,-,-,-,-,-,241,772,0.688,-,-,-,-,20230731-CARP-011,20230731-CARP-011-D
7/31/23 16:05,1.69E+12,10115060,7/31/23,16:04:59,FO,399,231,686,0,0.663,0,-,0.84,-,-,-,-,-,-,231,686,0.663,-,-,-,-,20230731-CARP-011,20230731-CARP-011-D
7/31/23 16:05,1.69E+12,10123848,7/31/23,16:05:08,FO,400,208,613,0,0.661,0,-,0.84,-,-,-,-,-,-,208,613,0.661,-,-,-,-,20230731-CARP-011,20230731-CARP-011-D
7/31/23 16:05,1.69E+12,10133517,7/31/23,16:05:18,FO,401,213,642,0,0.668,0,-,0.84,-,-,-,-,-,-,213,642,0.668,-,-,-,-,20230731-CARP-011,20230731-CARP-011-D
7/31/23 16:05,1.69E+12,10138903,7/31/23,16:05:23,FO,402,3,8,0,-,-,-,0.84,-,-,-,-,-,-,3,8,-,-,-,-,-,NA,NA
7/31/23 16:05,1.69E+12,10142743,7/31/23,16:05:27,FO,403,8,8,0,-,-,-,0.84,-,-,-,-,-,-,8,8,-,-,-,-,-,NA,NA
